Timestamp, Schematic, Workspace, Bitblox #, FGU #, Connection #, Uniqueness clauses, Uniqueness time, Collision clauses, Collision time, Short clauses, Short time, Connection clauses, Connection time, Fixed Bitblox, MemError, SAT time, SAT,
00:20 02-03, Random-7, 7-7-3, 11, 128, 8, 1898358, 1.90999984741, 776288, 6.27599859238, 976480, 7.94100141525, 142568, 0.62700009346, 0, 0, 31.6440000534, 0, 
00:21 02-03, Random-7, 7-7-3, 12, 136, 9, 2070936, 2.13499999046, 911040, 7.16099953651, 1147440, 9.08800053596, 170345, 0.710000038147, 0, 0, 37.7409999371, 0, 
00:22 02-03, Random-5, 5-5-3, 9, 112, 5, 403650, 0.493000030518, 263008, 4.05399990082, 266624, 4.3140001297, 33893, 0.301000118256, 0, 0, 0.819000005722, 1, 
00:23 02-03, Random-5, 5-5-3, 7, 56, 5, 313950, 0.488000154495, 130800, 1.14900016785, 157360, 1.36099982262, 31205, 0.266999959946, 0, 0, 25.8910000324, 0, 
00:23 02-03, Random-5, 5-5-3, 8, 64, 6, 358800, 0.379999876022, 170240, 1.27199935913, 205600, 1.52500081062, 42886, 0.328000068665, 0, 0, 
00:27 02-03, Random-9, 9-9-3, 12, 96, 9, 5662872, 6.63499999046, 1327392, 7.33999943733, 1970640, 10.8880007267, 155241, 0.505000114441, 0, 0, 11.9609999657, 1, 
00:27 02-03, Random-4, 4-4-3, 7, 56, 4, 128352, 0.12700009346, 64512, 0.594000101089, 125312, 1.07399988174, 13572, 0.0680000782013, 0, 0, 0.179000139236, 1, 
00:27 02-03, Random-10, 10-10-3, 12, 136, 10, 8632800, 10.3029999733, 2257472, 13.4219996929, 2501376, 15.1550004482, 303754, 0.996000051498, 0, 0, 
01:14 02-03, Random-9, 9-9-3, 9, 152, 9, 4247154, 4.95100021362, 1189392, 8.85299897194, 1077824, 8.23700094223, 498409, 1.88499999046, 0, 0, 
01:18 02-03, Random-8, 8-8-3, 12, 136, 8, 3534336, 4.0649998188, 1115136, 8.04299926758, 1813056, 12.3130009174, 209032, 1.87299990654, 0, 0, 4.92199993134, 1, 
01:19 02-03, Random-5, 5-5-3, 9, 72, 5, 403650, 0.43799996376, 214720, 1.48300004005, 299360, 2.03099989891, 28165, 0.110999822617, 0, 0, 0.569000005722, 1, 
01:19 02-03, Random-5, 5-5-3, 8, 64, 5, 358800, 0.350000143051, 170240, 1.1689991951, 208080, 1.42200064659, 37925, 0.148000001907, 0, 0, 8.46399998665, 1, 
01:19 02-03, Random-3, 3-3-3, 6, 88, 3, 34668, 0.0390000343323, 18720, 0.970999717712, 31792, 1.23100018501, 5859, 0.200999975204, 0, 0, 0.0299999713898, 0, 
01:19 02-03, Random-3, 3-3-3, 7, 96, 4, 40446, 0.0239999294281, 27216, 1.30999994278, 44224, 1.55100011826, 8804, 0.384999990463, 0, 0, 0.039999961853, 0, 
01:19 02-03, Random-3, 3-3-3, 8, 104, 5, 46224, 0.029000043869, 37296, 1.53999996185, 58416, 1.83400011063, 12453, 0.368999958038, 0, 0, 0.0510001182556, 0, 
01:20 02-03, Random-9, 9-9-3, 12, 136, 9, 5662872, 6.38899993896, 1781680, 11.1039991379, 1912640, 12.3070011139, 253545, 0.930000066757, 0, 0, 
01:24 02-03, Random-10, 10-10-3, 11, 168, 10, 7913400, 8.39199995995, 1941248, 12.7950000763, 2862496, 18.489000082, 527818, 2.20399999619, 0, 0, 
01:28 02-03, Random-7, 7-7-3, 11, 128, 7, 1898358, 2.09100008011, 689520, 4.74700045586, 1169712, 7.57999944687, 91015, 0.333999872208, 0, 0, 23.5980000496, 1, 
01:29 02-03, Random-3, 3-3-3, 6, 88, 3, 34668, 0.0379998683929, 18720, 1.18200016022, 31792, 1.65899991989, 5859, 0.0749998092651, 0, 0, 0.029000043869, 0, 
01:29 02-03, Random-3, 3-3-3, 7, 96, 4, 40446, 0.0239999294281, 27216, 1.53499984741, 43584, 2.11500024796, 10084, 0.139999866486, 0, 0, 0.0490000247955, 0, 
01:29 02-03, Random-3, 3-3-3, 8, 104, 5, 46224, 0.0279998779297, 37296, 1.83899950981, 58416, 2.38800048828, 12453, 0.194000005722, 0, 0, 0.0520000457764, 0, 
01:29 02-03, Random-6, 6-6-3, 10, 120, 6, 930960, 1.03200006485, 449408, 3.88999962807, 577984, 4.93300032616, 65158, 0.322999954224, 0, 0, 32.7660000324, 1, 
01:30 02-03, Random-8, 8-8-3, 10, 80, 8, 2945280, 3.28499984741, 723456, 3.92500042915, 994304, 5.34299969673, 139272, 0.438999891281, 0, 0, 
01:34 02-03, Random-6, 6-6-3, 9, 152, 6, 837864, 0.974999904633, 414528, 5.5720000267, 475648, 6.57400012016, 94470, 0.792999982834, 0, 0, 11.9730000496, 0, 
01:34 02-03, Random-6, 6-6-3, 10, 160, 7, 930960, 0.819000005722, 500736, 6.30100059509, 583712, 7.45099949837, 109255, 0.84299993515, 0, 0, 31.8239998817, 0, 
01:35 02-03, Random-6, 6-6-3, 11, 168, 8, 1024056, 0.917999982834, 594432, 7.17800045013, 699168, 8.53699970245, 129224, 0.910000085831, 0, 0, 26.2799999714, 0, 
01:36 02-03, Random-3, 3-3-3, 6, 128, 3, 34668, 0.0379998683929, 18560, 2.46599960327, 13568, 2.53000044823, 4291, 0.378000020981, 0, 0, 0.0230000019073, 0, 
01:36 02-03, Random-3, 3-3-3, 7, 136, 4, 40446, 0.0239999294281, 27392, 2.98700046539, 20640, 3.20599961281, 8516, 0.413000106812, 0, 0, 0.0339999198914, 0, 
01:36 02-03, Random-3, 3-3-3, 8, 144, 5, 46224, 0.0269999504089, 37808, 3.55400013924, 29824, 3.72699975967, 12741, 0.470999956131, 0, 0, 0.0490000247955, 0, 
01:36 02-03, Random-4, 4-4-3, 6, 48, 4, 110016, 0.0820000171661, 46080, 0.407999992371, 93120, 0.781000137329, 14468, 0.0709998607635, 0, 0, 0.102999925613, 1, 
01:37 02-03, Random-3, 3-3-3, 6, 48, 3, 34668, 0.0380001068115, 30480, 0.358999729156, 25632, 0.306000232697, 9603, 0.0640001296997, 0, 0, 0.0889999866486, 1, 
01:37 02-03, Random-3, 3-3-3, 5, 40, 3, 28890, 0.0360000133514, 21216, 0.252000331879, 21600, 0.242999792099, 7299, 0.0750000476837, 0, 0, 0.0440001487732, 1, 
01:37 02-03, Random-8, 8-8-3, 9, 112, 8, 2650752, 3.13000011444, 645120, 4.79099941254, 1038560, 7.47700047493, 113480, 0.384999990463, 0, 0, 154.54399991, 0, 
01:40 02-03, Random-8, 8-8-3, 10, 120, 9, 2945280, 2.94000005722, 787968, 5.76700019836, 1245856, 8.85399961472, 143689, 0.486000061035, 0, 0, 
01:41 02-03, Random-4, 4-4-3, 7, 56, 4, 128352, 0.119000196457, 93440, 0.756000041962, 76544, 0.625999927521, 19972, 0.0929999351501, 0, 0, 0.34500002861, 1, 
01:41 02-03, Random-5, 5-5-3, 8, 104, 5, 358800, 0.348000049591, 186528, 2.15100026131, 216208, 2.36199975014, 45797, 0.606000185013, 0, 0, 0.356999874115, 1, 
01:41 02-03, Random-5, 5-5-3, 8, 64, 5, 358800, 0.351000070572, 170240, 1.16899991035, 224400, 1.52400016785, 32485, 0.128999948502, 0, 0, 0.365000009537, 1, 
01:41 02-03, Random-4, 4-4-3, 7, 56, 4, 128352, 0.125, 64512, 0.565000534058, 125952, 1.02299952507, 12292, 0.055999994278, 0, 0, 0.276999950409, 1, 
01:41 02-03, Random-3, 3-3-3, 6, 48, 3, 34668, 0.0400002002716, 30480, 0.369000196457, 36192, 0.412999629974, 6339, 0.0410001277924, 0, 0, 0.061999797821, 1, 
01:41 02-03, Random-9, 9-9-3, 12, 136, 9, 5662872, 6.41300010681, 1781680, 10.6290001869, 2031696, 12.2369997501, 240297, 0.881000041962, 0, 0, 93.5279998779, 1, 
01:43 02-03, Random-8, 8-8-3, 12, 136, 8, 3534336, 4.06500005722, 1362688, 9.4759991169, 1499296, 10.7330009937, 178504, 1.52900004387, 0, 0, 8.94199991226, 1, 
01:44 02-03, Random-6, 6-6-3, 8, 104, 6, 744768, 0.796000003815, 297152, 2.98500061035, 357376, 3.80599951744, 59142, 0.359999895096, 0, 0, 36.1919999123, 1, 
01:45 02-03, Random-10, 10-10-3, 14, 192, 10, 10071600, 10.6370000839, 3445504, 21.3019983768, 3697920, 23.5790016651, 318346, 1.08499979973, 0, 
01:46 02-03, Random-3, 3-3-3, 4, 32, 3, 23112, 0.0329999923706, 13536, 0.154000043869, 10272, 0.118000030518, 5955, 0.0369999408722, 0, 0, 0.0260000228882, 1, 
01:46 02-03, Random-4, 4-4-3, 8, 104, 4, 146688, 0.136999845505, 102656, 1.9269990921, 99008, 1.82400107384, 21380, 0.384999990463, 0, 0, 9.34800004959, 0, 
01:46 02-03, Random-4, 4-4-3, 9, 112, 5, 165024, 0.126999855042, 129792, 2.13099956512, 127104, 1.97800040245, 29573, 0.421000003815, 0, 0, 10.256000042, 0, 
01:46 02-03, Random-4, 4-4-3, 10, 120, 6, 183360, 0.143000125885, 160000, 2.4849998951, 159296, 2.54399991035, 37766, 0.559000015259, 0, 0, 26.4160001278, 0, 
01:47 02-03, Random-5, 5-5-3, 9, 112, 5, 403650, 0.440999984741, 201024, 2.59700012207, 331648, 3.78299999237, 37029, 0.300000190735, 0, 0, 2.54099988937, 1, 
01:48 02-03, Random-3, 3-3-3, 6, 88, 3, 34668, 0.0380001068115, 28864, 0.905999183655, 21584, 0.70300078392, 4323, 0.18499994278, 0, 0, 0.0269999504089, 0, 
01:48 02-03, Random-3, 3-3-3, 7, 96, 4, 40446, 0.0240001678467, 40048, 1.17099905014, 31552, 0.947000741959, 7972, 0.241999864578, 0, 0, 0.0379998683929, 0, 
01:49 02-03, Random-3, 3-3-3, 8, 104, 5, 46224, 0.0280001163483, 52816, 1.53200054169, 43984, 1.19799947739, 10917, 0.361999988556, 0, 0, 0.0499999523163, 0, 
01:49 02-03, Random-5, 5-5-3, 8, 144, 5, 358800, 0.34500002861, 170640, 4.06299948692, 276672, 5.87100052834, 28357, 0.200999975204, 0, 0, 29.5169999599, 0, 
01:49 02-03, Random-5, 5-5-3, 9, 152, 6, 403650, 0.40700006485, 215856, 4.73700022697, 342416, 6.86099982262, 40038, 0.249000072479, 0, 0, 39.359000206, 0, 
01:50 02-03, Random-5, 5-5-3, 10, 160, 7, 448500, 0.378000020981, 266112, 5.36300063133, 414880, 7.56599926949, 51719, 0.477999925613, 0, 0, 35.7009999752, 0, 
01:51 02-03, Random-10, 10-10-3, 12, 136, 10, 8632800, 9.83399987221, 2063040, 11.6160004139, 2480704, 13.9379997253, 459914, 1.65799999237, 0, 0, 
01:56 02-03, Random-7, 7-7-3, 11, 88, 7, 1898358, 2.09099984169, 737296, 4.11800003052, 863072, 4.83400011063, 73255, 0.244999885559, 0, 0, 2.22599983215, 1, 
01:57 02-03, Random-3, 3-3-3, 6, 88, 3, 34668, 0.0379998683929, 24272, 0.9359998703, 25856, 0.935000181198, 4579, 0.141000032425, 0, 0, 0.0269999504089, 0, 
01:57 02-03, Random-3, 3-3-3, 7, 96, 4, 40446, 0.0239999294281, 34112, 1.17400050163, 36304, 1.20299959183, 8804, 0.209000110626, 0, 0, 0.039999961853, 0, 
01:57 02-03, Random-3, 3-3-3, 8, 104, 5, 46224, 0.0279998779297, 45536, 1.44600009918, 49152, 1.46199989319, 12453, 0.196000099182, 0, 0, 0.0510001182556, 0, 
01:57 02-03, Random-6, 6-6-3, 10, 120, 6, 930960, 1.03899979591, 449408, 4.07800102234, 600960, 5.42599916458, 67590, 0.357000112534, 0, 0, 1.51600003242, 1, 
01:58 02-03, Random-3, 3-3-3, 6, 88, 3, 34668, 0.039999961853, 28864, 0.909000396729, 25008, 0.822999477386, 3075, 0.108000040054, 0, 0, 0.0250000953674, 0, 
01:58 02-03, Random-3, 3-3-3, 7, 96, 4, 40446, 0.0239999294281, 40048, 1.1909995079, 37344, 1.01900053024, 5444, 0.325999975204, 0, 0, 0.0350000858307, 0, 
01:58 02-03, Random-3, 3-3-3, 8, 104, 5, 46224, 0.0280001163483, 52816, 1.45399951935, 51152, 1.29300045967, 9093, 0.348999977112, 0, 0, 0.0480000972748, 0, 
01:58 02-03, Random-5, 5-5-3, 8, 104, 5, 358800, 0.348999977112, 211920, 2.82899951935, 216016, 2.9980006218, 23749, 0.276999950409, 0, 0, 8.09599995613, 1, 
01:58 02-03, Random-3, 3-3-3, 3, 104, 3, 17334, 0.010999917984, 1216, 1.33700013161, 1440, 0.555000066757, 1027, 1.2460000515, 0, 0, 0.00599980354309, 0, 
01:58 02-03, Random-3, 3-3-3, 4, 112, 4, 23112, 0.0139999389648, 3952, 1.58600068092, 5312, 1.78099942207, 2820, 0.491000175476, 0, 0, 0.0130000114441, 0, 
01:58 02-03, Random-3, 3-3-3, 5, 120, 5, 28890, 0.0169999599457, 8272, 2.05599999428, 11008, 2.21899986267, 5189, 0.577999830246, 0, 0, 0.0199999809265, 0, 
01:58 02-03, Random-10, 10-10-3, 12, 176, 10, 8632800, 9.8220000267, 2256704, 14.8309993744, 3296896, 21.2990007401, 479242, 2.11800003052, 0, 
02:00 02-03, Random-9, 9-9-3, 12, 176, 9, 5662872, 6.34599995613, 2085040, 14.9529988766, 2258704, 16.9100010395, 199881, 2.17299985886, 0, 0, 
02:04 02-03, Random-7, 7-7-3, 10, 160, 7, 1725780, 2.0039999485, 672896, 6.45899915695, 826656, 7.91000103951, 198087, 1.63499999046, 0, 0, 151.078000069, 1, 
02:07 02-03, Random-6, 6-6-3, 10, 120, 6, 930960, 1.02600002289, 393984, 3.32900071144, 650112, 5.04599928856, 73990, 0.530999898911, 0, 0, 5.78600001335, 1, 
02:07 02-03, Random-4, 4-4-3, 6, 88, 4, 110016, 0.0789999961853, 67328, 1.21799969673, 52096, 1.11200046539, 11780, 0.256999969482, 0, 0, 5.55200004578, 0, 
02:07 02-03, Random-4, 4-4-3, 7, 96, 5, 128352, 0.104000091553, 90880, 1.5100004673, 74048, 1.35199952126, 18949, 0.246999979019, 0, 0, 9.51099991798, 0, 
02:08 02-03, Random-4, 4-4-3, 8, 104, 6, 146688, 0.115999937057, 117504, 1.79499959946, 100032, 1.66300034523, 26246, 0.476000070572, 0, 0, 13.5619997978, 0, 
02:09 02-03, Random-4, 4-4-3, 8, 104, 4, 146688, 0.126999855042, 117504, 1.66499948502, 108416, 1.52300071716, 16260, 0.249000072479, 0, 0, 13.6130001545, 0, 
02:09 02-03, Random-4, 4-4-3, 9, 112, 5, 165024, 0.128999948502, 147200, 2.07199931145, 139072, 1.86300063133, 24453, 0.217000007629, 0, 0, 12.6820001602, 0, 
02:10 02-03, Random-4, 4-4-3, 10, 120, 6, 183360, 0.141999959946, 179968, 2.41799974442, 173824, 2.30600047112, 32646, 0.358000040054, 0, 0, 17.0340001583, 0, 
02:10 02-03, Random-6, 6-6-3, 10, 160, 6, 930960, 1.01999998093, 445184, 5.75400114059, 625536, 7.72499895096, 100870, 1.24399995804, 0, 0, 48.4390001297, 1, 
02:11 02-03, Random-5, 5-5-3, 7, 96, 5, 313950, 0.316999912262, 144640, 2.23699951172, 163696, 2.56400060654, 37637, 0.34700012207, 0, 0, 0.50200009346, 1, 
02:11 02-03, Random-3, 3-3-3, 5, 80, 3, 28890, 0.0349998474121, 16016, 0.84800028801, 18720, 1.01399970055, 2403, 0.055999994278, 0, 0, 0.0199999809265, 0, 
02:11 02-03, Random-3, 3-3-3, 6, 88, 4, 34668, 0.0210001468658, 24272, 1.04800009727, 29072, 1.27299976349, 6052, 0.0769999027252, 0, 0, 0.0299999713898, 0, 
02:11 02-03, Random-3, 3-3-3, 7, 96, 5, 40446, 0.0239999294281, 34112, 1.41800069809, 41536, 1.72099947929, 9701, 0.102999925613, 0, 0, 0.0409998893738, 0, 
02:12 02-03, Random-8, 8-8-3, 13, 144, 8, 3828864, 4.23000001907, 1438336, 9.7680003643, 2077440, 13.8829996586, 166920, 0.720999956131, 0, 0, 55.1099998951, 1, 
02:14 02-03, Random-7, 7-7-3, 13, 184, 7, 2243514, 2.56100010872, 1192048, 10.414999485, 1548576, 13.1720004082, 144007, 0.831000089645, 0, 0, 48.3279998302, 1, 
02:15 02-03, Random-9, 9-9-3, 11, 168, 9, 5190966, 6.1179997921, 1661280, 12.4769999981, 1862704, 13.2930002213, 444201, 2.78999996185, 0, 0, 
02:19 02-03, Random-3, 3-3-3, 4, 112, 3, 23112, 0.0319998264313, 3952, 1.77899980545, 5280, 2.32000017166, 2883, 0.144000053406, 0, 0, 0.0130000114441, 0, 
02:19 02-03, Random-3, 3-3-3, 5, 120, 4, 28890, 0.0170001983643, 8272, 2.04699993134, 10048, 2.62199997902, 7108, 0.177000045776, 0, 0, 0.0230000019073, 0, 
02:19 02-03, Random-3, 3-3-3, 6, 128, 5, 34668, 0.0210001468658, 14176, 2.64699983597, 17856, 3.27699995041, 9477, 0.259999990463, 0, 0, 0.0310001373291, 0, 
02:20 02-03, Random-7, 7-7-3, 11, 128, 7, 1898358, 2.1289999485, 776288, 5.46700024605, 931088, 6.4849998951, 146823, 0.769999980927, 0, 0, 7.06299996376, 1, 
02:20 02-03, Random-4, 4-4-3, 7, 96, 4, 128352, 0.118000030518, 90880, 1.60199975967, 71232, 1.18700027466, 16772, 0.524000167847, 0, 0, 6.87999987602, 0, 
02:20 02-03, Random-4, 4-4-3, 8, 104, 5, 146688, 0.114999771118, 117504, 1.9240000248, 96384, 1.5529999733, 23685, 0.618000030518, 0, 0, 8.95000004768, 0, 
02:20 02-03, Random-4, 4-4-3, 9, 112, 6, 165024, 0.12700009346, 147200, 2.26999926567, 124992, 1.90200066566, 31878, 0.583999872208, 0, 0, 11.2599999905, 0, 
02:21 02-03, Random-6, 6-6-3, 9, 152, 6, 837864, 0.986999988556, 414528, 5.21599984169, 434176, 5.88800024986, 93702, 0.69000005722, 0, 0, 2.49900007248, 1, 
02:21 02-03, Random-3, 3-3-3, 5, 80, 3, 28890, 0.0369999408722, 11808, 0.987000465393, 20768, 1.34899973869, 4323, 0.1890001297, 0, 0, 0.0209999084473, 0, 
02:21 02-03, Random-3, 3-3-3, 6, 88, 4, 34668, 0.0210001468658, 18720, 1.06900000572, 31088, 1.25900006294, 7268, 0.341000080109, 0, 0, 0.0309998989105, 0, 
02:21 02-03, Random-3, 3-3-3, 7, 96, 5, 40446, 0.0239999294281, 27216, 1.2859992981, 43168, 1.56100058556, 10917, 0.401000022888, 0, 0, 0.0420000553131, 0, 
02:21 02-03, Random-8, 8-8-3, 11, 128, 8, 3239808, 3.44499993324, 1169664, 8.21900010109, 1253568, 9.1970000267, 141576, 0.498000144958, 0, 0, 88.2229998112, 0, 
02:23 02-03, Random-8, 8-8-3, 12, 136, 9, 3534336, 3.13199996948, 1362688, 9.4530005455, 1475968, 10.6319994926, 178441, 0.618000030518, 0, 0, 80.8399999142, 0, 
02:25 02-03, Random-3, 3-3-3, 4, 32, 3, 23112, 0.0329999923706, 9504, 0.120000362396, 12624, 0.150999546051, 7011, 0.0439999103546, 0, 0, 0.029000043869, 1, 
02:25 02-03, Random-7, 7-7-3, 9, 112, 7, 1553202, 1.70999979973, 538032, 4.63300013542, 677184, 5.95199990273, 75559, 0.331000089645, 0, 0, 
02:29 02-03, Random-8, 8-8-3, 13, 144, 8, 3828864, 4.1819999218, 1569536, 10.6090006828, 1829184, 12.6439993382, 151560, 0.528000116348, 0, 0, 56.5470001698, 1, 
02:31 02-03, Random-5, 5-5-3, 9, 152, 5, 403650, 0.432999849319, 247440, 4.90100026131, 318576, 6.30299973488, 26277, 0.285000085831, 0, 0, 4.24800014496, 0, 
02:31 02-03, Random-5, 5-5-3, 10, 160, 6, 448500, 0.371000051498, 301856, 5.76499986649, 388480, 7.37400007248, 37958, 0.521000146866, 0, 0, 6.92199993134, 0, 
02:32 02-03, Random-5, 5-5-3, 11, 168, 7, 493350, 0.419000148773, 361312, 6.48399949074, 463456, 8.05500030518, 52935, 0.460999965668, 0, 0, 9.91200017929, 0, 
02:32 02-03, Random-4, 4-4-3, 8, 144, 4, 146688, 0.128000020981, 112896, 4.19799995422, 74368, 4.35399985313, 20996, 0.31299996376, 0, 0, 0.677999973297, 0, 
02:32 02-03, Random-4, 4-4-3, 9, 152, 5, 165024, 0.128999948502, 142592, 4.84899997711, 99264, 4.98500013351, 28293, 0.47200012207, 0, 0, 3.01200008392, 0, 
02:33 02-03, Random-4, 4-4-3, 10, 160, 6, 183360, 0.140000104904, 175360, 5.53400015831, 127808, 5.78899979591, 36486, 0.516000032425, 0, 0, 1.49699997902, 0, 
02:33 02-03, Random-7, 7-7-3, 11, 128, 7, 1898358, 2.125, 776288, 5.34999918938, 1064832, 7.18300080299, 91015, 0.329999923706, 0, 0, 10.3270001411, 1, 
02:33 02-03, Random-5, 5-5-3, 10, 160, 5, 448500, 0.463000059128, 301856, 5.35100078583, 391152, 6.89699912071, 32613, 0.342000007629, 0, 0, 15.7690000534, 0, 
02:34 02-03, Random-5, 5-5-3, 11, 168, 6, 493350, 0.415999889374, 361312, 6.41400051117, 468016, 8.26899957657, 43814, 0.388000011444, 0, 0, 13.875, 0, 
02:34 02-03, Random-5, 5-5-3, 12, 176, 7, 538200, 0.467000007629, 425808, 6.92400121689, 550160, 8.96599888802, 57895, 0.478999853134, 0, 0, 51.0450000763, 0, 
02:36 02-03, Random-8, 8-8-3, 12, 176, 8, 3534336, 4.01200008392, 1568256, 11.6959993839, 1507840, 10.9860005379, 224264, 1.90999984741, 0, 0, 41.0639998913, 1, 
02:39 02-03, Random-7, 7-7-3, 12, 96, 7, 2070936, 2.18799996376, 868896, 5.19000053406, 945280, 5.32199954987, 117607, 0.391999959946, 0, 0, 2.74000000954, 1, 
02:39 02-03, Random-7, 7-7-3, 8, 144, 7, 1380624, 1.60699987411, 512048, 4.84500050545, 435696, 4.43799972534, 193255, 1.46299982071, 0, 0, 62.1960000992, 1, 
02:40 02-03, Random-7, 7-7-3, 11, 128, 7, 1898358, 2.12800002098, 776288, 6.05800032616, 1121808, 8.56799960136, 83399, 0.354000091553, 0, 0, 3.375, 1, 
02:41 02-03, Random-9, 9-9-3, 12, 176, 9, 5662872, 6.41600012779, 1923792, 14.0760009289, 2228064, 16.70499897, 401161, 2.95499992371, 0, 0, 
02:45 02-03, Random-6, 6-6-3, 8, 64, 6, 744768, 0.794999837875, 252672, 1.54399991035, 289344, 1.7570002079, 64902, 0.425999879837, 0, 0, 0.963999986649, 1, 
02:46 02-03, Random-4, 4-4-3, 6, 88, 4, 110016, 0.0790002346039, 46080, 1.29399967194, 81440, 2.05300021172, 11588, 0.139000177383, 0, 0, 1.04699993134, 0, 
02:46 02-03, Random-4, 4-4-3, 7, 96, 5, 128352, 0.105999946594, 64512, 1.66900014877, 109984, 2.56299996376, 17861, 0.117000102997, 0, 0, 1.87700009346, 0, 
02:46 02-03, Random-4, 4-4-3, 8, 104, 6, 146688, 0.115999937057, 86016, 1.73299980164, 142208, 2.50800037384, 24966, 0.290999889374, 0, 0, 17.0099999905, 0, 
02:46 02-03, Random-7, 7-7-3, 9, 152, 7, 1553202, 1.73399996758, 692784, 6.47699952126, 599296, 6.1350004673, 145895, 0.861999988556, 0, 0, 
02:50 02-03, Random-10, 10-10-3, 14, 192, 10, 10071600, 10.5640001297, 3205760, 20.0229995251, 4115072, 25.5030004978, 454666, 1.5720000267, 0, 
02:52 02-03, Random-9, 9-9-3, 10, 120, 9, 4719060, 5.19900012016, 1036800, 6.97400045395, 1564064, 10.3499994278, 228489, 0.851000070572, 0, 0, 
02:56 02-03, Random-5, 5-5-3, 8, 104, 5, 358800, 0.341000080109, 186528, 2.15000081062, 189008, 2.2369992733, 52869, 0.490000009537, 0, 0, 53.388999939, 1, 
02:57 02-03, Random-6, 6-6-3, 10, 80, 6, 930960, 1.01800012589, 392256, 2.41000032425, 552768, 3.35799956322, 60294, 0.212000131607, 0, 0, 1.05399990082, 1, 
02:57 02-03, Random-9, 9-9-3, 12, 176, 9, 5662872, 6.39800000191, 1923792, 13.0679991245, 2348880, 15.927000761, 220905, 2.14100003242, 0, 0, 
03:01 02-03, Random-6, 6-6-3, 8, 144, 6, 744768, 0.797000169754, 374848, 5.14199995995, 283200, 3.66899991035, 86790, 1.78900003433, 0, 0, 11.745000124, 1, 
03:01 02-03, Random-9, 9-9-3, 11, 128, 9, 5190966, 6.13100004196, 1531408, 8.80500078201, 1638000, 9.39699912071, 209001, 0.730999946594, 0, 0, 52.3119997978, 1, 
03:03 02-03, Random-7, 7-7-3, 10, 80, 7, 1725780, 2.01600003242, 616112, 3.48400044441, 712992, 4.05099964142, 73255, 0.243999958038, 0, 0, 56.4990000725, 0, 
03:04 02-03, Random-7, 7-7-3, 11, 88, 8, 1898358, 1.74500012398, 737296, 4.19099974632, 864192, 4.91400003433, 96104, 0.316999912262, 0, 0, 56.8329999447, 0, 
03:05 02-03, Random-7, 7-7-3, 12, 96, 9, 2070936, 1.94400000572, 868896, 4.90300154686, 1026816, 5.80199861526, 123881, 0.407999992371, 0, 0, 69.6859998703, 0, 
03:06 02-03, Random-7, 7-7-3, 12, 136, 7, 2070936, 2.22200012207, 911040, 7.63700008392, 1248320, 9.8599998951, 112551, 0.640000104904, 0, 0, 106.960000038, 1, 
03:09 02-03, Random-6, 6-6-3, 10, 120, 6, 930960, 1.01899981499, 500608, 4.39100003242, 455104, 4.07500004768, 101126, 0.719999790192, 0, 0, 0.97200012207, 1, 
03:09 02-03, Random-7, 7-7-3, 10, 80, 7, 1725780, 2.0039999485, 468720, 2.71100020409, 899920, 5.06699991226, 77287, 0.257999897003, 0, 0, 1.10299992561, 1, 
03:10 02-03, Random-9, 9-9-3, 11, 88, 9, 5190966, 6.1139998436, 1118160, 5.82499909401, 1409040, 7.35500097275, 238185, 0.727999925613, 0, 0, 
03:14 02-03, Random-5, 5-5-3, 9, 152, 5, 403650, 0.430000066757, 215856, 4.66299962997, 330864, 6.46600031853, 42853, 0.509999990463, 0, 0, 16.6779999733, 0, 
03:15 02-03, Random-5, 5-5-3, 10, 160, 6, 448500, 0.375, 266112, 5.34999966621, 400848, 7.29500031471, 56294, 0.736999988556, 0, 0, 24.3450000286, 0, 
03:15 02-03, Random-5, 5-5-3, 11, 168, 7, 493350, 0.414000034332, 321408, 6.06200027466, 477552, 8.25599980354, 69735, 0.610000133514, 0, 0, 34.3310000896, 0, 
03:16 02-03, Random-7, 7-7-3, 10, 80, 7, 1725780, 2.00900006294, 616112, 3.46199917793, 698768, 3.93600058556, 82887, 0.269999980927, 0, 0, 1.53200006485, 1, 
03:18 02-03, Random-6, 6-6-3, 9, 72, 6, 837864, 0.960999965668, 318720, 1.94799947739, 469344, 2.82100057602, 43590, 0.394000053406, 0, 0, 0.53200006485, 1, 
03:18 02-03, Random-3, 3-3-3, 6, 88, 3, 34668, 0.0390000343323, 24272, 0.950999975204, 29808, 1.07500004768, 3267, 0.0879998207092, 0, 0, 0.0260000228882, 0, 
03:18 02-03, Random-3, 3-3-3, 7, 96, 4, 40446, 0.0239999294281, 34112, 1.16800022125, 42048, 1.31099963188, 6212, 0.150000095367, 0, 0, 0.0360000133514, 0, 
03:18 02-03, Random-3, 3-3-3, 8, 104, 5, 46224, 0.0269999504089, 45536, 1.40599942207, 56048, 1.58800053596, 9861, 0.173000097275, 0, 0, 0.0479998588562, 0, 
03:18 02-03, Random-9, 9-9-3, 13, 144, 9, 6134778, 6.66100001335, 2049664, 12.5709998608, 2500480, 15.4250001907, 189609, 0.631999969482, 0, 0, 
03:22 02-03, Random-9, 9-9-3, 15, 200, 9, 7078590, 7.96199989319, 3022048, 19.5490002632, 3512256, 23.1099998951, 293545, 1.32400012016, 0, 
